1,STG/USD,0x7A9f34a0Aa917D438e9b6E630067062B7F8f6f3d,8
1,SUSHI/ETH,0xe572CeF69f43c2E488b33924AF04BDacE19079cf,18
1,SUSHI/USD,0xCc70F09A6CC17553b2E31954cD36E4A2d89501f7,8
1,SWELL/ETH,0x2a638b1203a3B62FF003598B7165Fc5cd5b13B00,18
1,SolvBTC.BBN/SolvBTC Exchange Rate,0x1f34794A16D644b9810477EbF3f0b3870141E2e3,18
1,TAO/USD,0x1c88503c9A52aE6aaE1f9bb99b3b7e9b8Ab35459,8
1,TBTC/USD,0x8350b7De6a6a2C1368E7D4Bd968190e13E354297,8
1,TRY/USD,0xB09fC5fD3f11Cf9eb5E1C5Dba43114e3C9f477b5,8
1,TUSD/ETH,0x3886BA987236181D98F2401c507Fb8BeA7871dF2,18
1,TUSD/USD,0xec746eCF986E2927Abd291a2A1716c940100f8Ba,8
1,Total Marketcap/usd,0xEC8761a0A73c34329CA5B1D3Dc7eD07F30e836e2,8
1,UNI/ETH,0xD6aA3D25116d8dA79Ea0246c4826EB951872e02e,18
1,UNI/USD,0x553303d460EE0afB37EdFf9bE42922D8FF63220e,8
1,USCC NAV per Share,0xAfFd8F5578E8590665de561bdE9E7BAdb99300d9,6
1,USD0/USD,0x7e891DEbD8FA0A4Cf6BE58Ddff5a8ca174FebDCB,8
1,USD0++/USD,0xFC9e30Cf89f8A00dba3D34edf8b65BCDAdeCC1cB,8
1,USDC/ETH,0x986b5E1e1755e3C2440e960477f25201B0a8bbD4,18
1,USDC/USD,0x8fFfFfd4AfB6115b954Bd326cbe7B4BA576818f6,8
1,USDM/USD,0x079674468Fee6ab45aBfE986737A440701c49BdB,8
1,USDP/USD,0x09023c0DA49Aaf8fc3fA3ADF34C6A7016D38D5e3,8
1,USDS/USD,0xfF30586cD0F29eD462364C7e81375FC0C71219b1,8
1,USDT/ETH,0xEe9F2375b4bdF6387aa8265dD4FB8F16512A1d46,18
1,USDT/USD,0x3E7d1eAB13ad0104d2750B8863b489D65364e32D,8
1,USDe/USD,0xa569d910839Ae8865Da8F8e70FfFb0cBA869F961,8
1,USTB NAV per Share,0x289B5036cd942e619E1Ee48670F98d214E745AAC,6
1,USTBL NAV,0x477e363c51Ab0C4D13B22CD6B57D56d4a3Cb7Abe,6
1,WBTC/BTC,0xfdFD9C85aD200c506Cf9e21F1FD8dd01932FBB23,8
1,XAG/USD,0x379589227b15F1a12195D3f2d90bBc9F31f95235,8
1,XAU/USD,0x214eD9Da11D2fbe465a6fc601a91E62EbEc1a0D6,8
1,XCN/USD,0xeb988B77b94C186053282BfcD8B7ED55142D3cAB,8
1,YFI/ETH,0x7c5d4F8345e66f68099581Db340cd65B078C41f4,18
1,YFI/USD,0xA027702dbb89fbd58938e4324ac03B58d812b0E1,8
1,ZRX/ETH,0x2Da4983a622a8498bb1a21FaE9D8F6C664939962,18
1,ZRX/USD,0x2885d15b8Af22648b98B122b22FDF4D2a56c6023,8
1,cbBTC/USD,0x2665701293fCbEB223D11A08D826563EDcCE423A,8
1,ezETH/ETH,0x636A000262F6aA9e1F094ABF0aD8f645C44f641C,18
1,mETH/ETH,0x5b563107C8666d2142C216114228443B94152362,18
1,rsETH/ETH Exchange Rate,0x9d2F2f96B24C444ee32E57c04F7d944bcb8c8549,18
1,rswETH/ETH,0xb613CfebD0b6e95abDDe02677d6bC42394FdB857,18
1,sUSDe/USD,0xFF3BC18cCBd5999CE63E788A1c250a88626aD099,8
1,sUSDe/USD Calculated,0xeD9960f685C3c4d6aa937E56169a41C19D0aC9c6,8
1,solvBTC/BTC,0x936B31C428C29713343E05D631e69304f5cF5f49,8
1,stBTC/BTC,0xD93571A6201978976e37c4A0F7bE17806f2Feab2,18
1,stETC PoR,0xAd410E655C0fE4741F573152592eeb766e686CE7,18
1,tfBILL NAV,0x8731A3223fEA0CFAaF16370423ed99e32697F0FE,8
1,uniBTC/BTC,0x861d15F8a4059cb918bD6F3670adAEB1220B298f,18
1,weETH/ETH,0x5c9C449BbC9a6075A2c061dF312a35fd1E05fF22,18
1,wstETH/USD Calculated,0x164b276057258d81941e97B0a900D4C7B358bCe0,8
11155111,AUD/USD,0xB0C712f98daE15264c8E26132BCC91C40aD4d5F9,8
11155111,BTC/ETH,0x5fb1616F78dA7aFC9FF79e0371741a747D2a7F22,18
11155111,BTC/USD,0x1b44F3514812d835EB1BDB0acB33d3fA3351Ee43,8
11155111,CSPX/USD,0x4b531A318B0e44B549F3b2f824721b3D0d51930A,8
11155111,CZK/USD,0xC32f0A9D70A34B9E7377C10FDAd88512596f61EA,8
11155111,DAI/USD,0x14866185B1962B63C3Ea9E03Bc1da838bab34C19,8
11155111,ETH/USD,0x694AA1769357215DE4FAC081bf1f309aDC325306,8
11155111,EUR/USD,0x1a81afB8146aeFfCFc5E50e8479e826E7D55b910,8
11155111,EUTBL NAV,0x07A4307f42c4E20A26C06398E81406BEe037a8f5,6
11155111,FORTH/USD,0x070bF128E88A4520b3EfA65AB1e4Eb6F0F9E6632,8
11155111,GBP/USD,0x91FAB41F5f3bE955963a986366edAcff1aaeaa83,8
11155111,GHO/USD,0x635A86F9fdD16Ff09A0701C305D3a845F1758b8E,8
11155111,IBO1/USD,0xB677bfBc9B09a3469695f40477d05bc9BcB15F50,8
11155111,IBTA/USD,0x5c13b249846540F81c093Bc342b5d963a7518145,8
11155111,JPY/USD,0x8A6af2B75F23831ADc973ce6288e5329F63D86c6,8
11155111,LINK/ETH,0x42585eD362B3f1BCa95c640FdFf35Ef899212734,18
11155111,LINK/USD,0xc59E3633BAAC79493d908e63626716e204A45EdF,8
11155111,SNX/USD,0xc0F82A46033b8BdBA4Bb0B0e28Bc2006F64355bC,8
11155111,SUSDE/USD,0x6f7be09227d98Ce1Df812d5Bc745c0c775507E92,8
11155111,USCC NAV,0xE38b0917888d0d5d8d03B7371d5214A1aF8e1892,6
11155111,USDC/USD,0xA2F78ab2355fe2f984D808B5CeE7FD0A93D5270E,8
11155111,USDE/USD,0x55ec7c3ed0d7CB5DF4d3d8bfEd2ecaf28b4638fb,8
11155111,USTB AUM,0xc778354117Fd7c9280467E5b142D3259d993c0d5,8
11155111,USTBL NAV,0x338E8556826a55A6cc04827ADB1EEcfd9Dbf3Ca7,6
11155111,WSTETH/USD,0xaaabb530434B0EeAAc9A42E25dbC6A22D7bE218E,8
11155111,XAU/USD,0xC5981F461d74c46eB4b0CF3f4Ec79f025573B0Ea,8
11155111,stETH PoR,0x8328e01902A47942Eecb9DBF97d6bF9dd3bd07E6,18
11155111,tfBILL NAV,0x98893037aA4462201A75cF483a60883f09c42537,8
